,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1448,70908,-37.891132999999996,145.106282,88 Oakpark Drive,CHADSTONE,11310000,house,2013,4,2,2,SC_042,2011,19917,1884,34,0,hospital_166,905,S_026,1971
1449,70973,-37.859382,145.216286,1 Southwood Close,WANTIRNA,10290000,house,2013,4,2,2,SC_067,4817,19871,4258,46,0,hospital_008,1440,S_226,907
1450,71039,-37.856654,145.227661,109 Harold Street,WANTIRNA,9114000,house,2012,4,2,2,SC_032,4888,19871,3486,46,0,hospital_179,803,S_226,1302
1451,71055,-37.85822,145.224818,11 Newell Court,WANTIRNA,13875000,house,2014,5,3,2,SC_032,5073,19871,3753,46,0,hospital_008,990,S_226,1036
1452,71096,-37.860898,145.222287,12 Tanderra Crescent,WANTIRNA,4473000,house,2009,5,3,2,SC_067,5245,19871,4121,46,0,hospital_008,1333,S_226,683
1453,71122,-37.863067,145.220555,13a Benwerrin Drive,WANTIRNA,17500000,house,2016,3,1,1,SC_067,5023,19871,4406,46,0,hospital_008,1610,S_226,421
1454,71138,-37.85009384,145.2397919,14 Skye Road,WANTIRNA,3320000,house,2006,3,1,2,SC_032,4267,19871,2459,46,0,hospital_179,1080,S_139,2511
1455,71171,-37.846011,145.230415,16 Rachelle Drive,WANTIRNA,9250000,house,2016,5,2,0,SC_032,3705,19871,2329,46,0,hospital_179,459,S_226,2481
1456,71249,-37.855971000000004,145.22185,2 Garston Court,WANTIRNA,8010000,house,2016,4,2,2,SC_032,4850,19871,3668,46,0,hospital_008,845,S_226,1218
1457,71278,-37.855553,145.222031,20 Croxteth Way,WANTIRNA,8560000,house,2016,4,2,2,SC_032,4802,19871,3621,46,0,hospital_008,797,S_226,1266
1458,71314,-37.842209999999994,145.225025,22A Clarence Road,WANTIRNA,6160000,house,2015,4,2,1,SC_032,3296,19871,2310,46,0,hospital_008,823,S_226,2773
1459,71343,-37.858377,145.229599,26 Georgian Gardens,WANTIRNA,10850000,house,2010,5,2,2,SC_032,5079,19871,3595,46,0,hospital_179,1011,S_226,1242
1460,71365,-37.845253,145.244072,29 Dumfries Way,WANTIRNA,5258000,house,2012,3,1,3,SC_032,3858,19871,1885,46,0,hospital_179,1527,S_139,2022
1461,71448,-37.852416,145.231754,33 Yorkminster Avenue,WANTIRNA,5750000,house,2010,4,2,2,SC_032,4423,19871,2909,46,0,hospital_179,497,S_226,1891
1462,71475,-37.85453415,145.221695,36 Freshfield Avenue,WANTIRNA,15760000,house,2008,4,2,2,SC_032,4693,19871,3543,46,0,hospital_008,721,S_226,1376
1463,71491,-37.854439,145.222746,38 Croxteth Way,WANTIRNA,8000000,house,2015,4,2,2,SC_032,4671,19871,3482,46,0,hospital_008,658,S_226,1397
1464,71542,-37.851102000000004,145.231885,4 Warwick Close,WANTIRNA,3920000,house,2013,4,3,1,SC_032,4277,19871,2770,46,0,hospital_179,425,S_226,2023
1465,71670,-37.844107,145.233041,57 Rachelle Drive,WANTIRNA,3720000,house,2011,3,1,2,SC_032,3510,19871,2028,46,0,hospital_179,767,S_226,2765
1466,71712,-37.85272598,145.2242737,6 Stratford Square,WANTIRNA,5740000,house,2006,4,2,2,SC_032,4468,19871,3249,46,0,hospital_008,425,S_226,1609
1467,71849,-37.85297012,145.2381439,9 Eton Square,WANTIRNA,4140000,house,2008,4,2,3,SC_032,4551,19871,2801,46,0,hospital_179,1012,S_226,2195
1468,71900,-37.851205,145.269528,1 McComb Crescent,BAYSWATER,1770000,house,2012,3,1,0,SC_032,5580,19870,1062,50,0,hospital_002,489,S_139,946
1469,71933,-37.836315,145.284574,1/22 STREETON ROAD,BAYSWATER,6450000,house,2015,3,1,2,SC_022,4146,19870,1566,50,0,hospital_002,2573,S_139,1722
1470,72053,-37.84540176,145.2653961,14 Coolibah Crescent,BAYSWATER,4310000,house,2009,3,1,1,SC_032,4853,19870,474,50,0,hospital_002,1147,S_139,301
1471,72164,-37.8497963,145.2732086,2/2 Percival Street,BAYSWATER,6936000,house,2009,3,2,0,SC_032,5678,19870,1003,50,0,hospital_002,771,S_139,941
1472,72314,-37.839581,145.254894,31 Marlborough Road,BAYSWATER,4380000,house,2013,3,1,1,SC_032,3765,19870,1188,50,0,hospital_002,2120,S_139,1120
1473,72365,-37.857875,145.261992,4 Huxley Court,BAYSWATER,8424000,house,2015,3,1,2,SC_049,5749,19870,1877,50,0,hospital_002,607,S_139,1714
1474,72415,-37.85240173,145.2580719,47 Jeanette Street,BAYSWATER,4631000,house,2009,4,1,2,SC_032,5108,19870,1481,50,0,hospital_002,952,S_139,1305
1475,72440,-37.847614,145.250788,5 Jeffrey Grove,BAYSWATER,7480000,house,2013,3,1,2,SC_032,4335,19870,1660,50,0,hospital_002,1761,S_139,1507
1476,72486,-37.842366,145.253306,573 Mountain Highway,BAYSWATER,4950000,house,2012,3,1,1,SC_032,3937,19870,1306,50,0,hospital_002,1959,S_139,1196
1477,72494,-37.85131,145.25921200000002,59 Terama Crescent,BAYSWATER,1755000,house,2012,3,2,2,SC_032,5056,19870,1324,50,0,hospital_002,914,S_139,1148
1478,72556,-37.84840775,145.25968930000002,7 Comrie Court,BAYSWATER,5421000,house,2009,3,1,1,SC_032,4808,19870,1051,50,0,hospital_002,1084,S_139,876
1479,72577,-37.85554886,145.2581329,79 Sasses Avenue,BAYSWATER,6400000,house,2006,4,2,2,SC_032,5416,19870,1772,50,0,hospital_002,883,S_139,1598
1480,72634,-37.836764,145.285808,9 Streeton Road,BAYSWATER,6876000,house,2015,3,1,1,SC_022,4201,19870,1649,50,0,hospital_002,2595,S_139,1801
1481,72646,-37.847026,145.256578,93 Orange Grove,BAYSWATER,5550000,house,2013,4,1,2,SC_032,4529,19870,1175,50,0,hospital_002,1387,S_139,1013
1482,72719,-37.870697,145.283375,1/16 Aubrey Grove,BORONIA,5264000,house,2011,2,1,1,SC_049,3426,19869,1144,53,0,hospital_049,904,S_146,995
1483,72954,-37.847021999999996,145.289721,14 Hillside Avenue,BORONIA,4887000,house,2015,3,2,1,SC_022,5368,19869,1567,53,0,hospital_049,1840,S_024,1693
1484,73006,-37.852682,145.283224,15 Woodmason Road,BORONIA,6734000,house,2011,2,1,2,SC_049,5139,19869,871,53,0,hospital_049,1105,S_024,1009
1485,73041,-37.845864,145.299206,169 Albert Avenue,BORONIA,7200000,house,2015,3,1,1,SC_022,5397,19869,2082,53,0,hospital_049,2360,S_146,2139
1486,73139,-37.86939621,145.2836304,2 Aubrey Grove,BORONIA,2700000,house,2009,3,1,2,SC_049,3525,19869,998,53,0,hospital_049,761,S_146,849
1487,73243,-37.854678,145.289433,20 Olive Grove,BORONIA,11808000,house,2014,3,1,1,SC_049,4721,19869,781,53,0,hospital_049,1061,S_146,869
1488,73314,-37.86352,145.263507,23 Gertonia Avenue,BORONIA,3496000,house,2013,3,1,2,SC_049,5222,19869,1866,53,0,hospital_002,986,S_024,1863
1489,73358,-37.859959,145.297797,25 Moncoe Street,BORONIA,6460000,house,2014,2,1,1,SC_049,3943,19869,1180,53,0,hospital_049,1358,S_146,1061
1490,73365,-37.855977,145.27861299999998,26 Herbert Street,BORONIA,6368000,house,2016,5,2,2,SC_049,5008,19869,711,53,0,hospital_049,820,S_024,824
1491,73653,-37.846201,145.303626,4 Morley Court,BORONIA,7360000,house,2009,3,2,2,SC_049,5382,19869,2319,53,0,hospital_049,2591,S_146,2344
1492,73715,-37.863212,145.261876,43 Rathmullen Road,BORONIA,8075000,house,2013,3,1,2,SC_049,5353,19869,2002,53,0,hospital_002,1025,S_024,2003
1493,73756,-37.841082,145.289299,5 Battalion Court,BORONIA,3080000,house,2010,3,1,1,SC_022,4707,19870,1862,50,0,hospital_002,2451,S_139,1981
1494,73775,-37.851942,145.299357,5 Lyndon Road,BORONIA,7280000,house,2012,4,1,3,SC_049,4791,19869,1621,53,0,hospital_049,1884,S_146,1622
1495,73864,-37.872383,145.288299,6 Helene Court,BORONIA,7680000,house,2014,3,1,2,SC_049,3013,19868,1203,55,0,hospital_049,1195,S_146,1173
1496,74102,-37.83878,145.291157,Unit 6/988 Mountain Hwy,BORONIA,6600000,house,2013,3,2,2,SC_022,4475,19870,2050,50,0,hospital_002,2744,S_042,2011
1497,74117,-37.912905,145.275767,13 Crusoe Drive,LYSTERFIELD,4329000,house,2012,3,2,2,SC_049,3517,19867,3586,58,0,hospital_150,3645,S_199,2885
1498,74142,-37.913762,145.280919,22 Jindabyne Court,LYSTERFIELD,8671000,house,2015,4,2,2,SC_049,3224,19867,3313,58,0,hospital_150,3288,S_199,2788
1499,74190,-37.913942,145.281731,8 Tarago Court,LYSTERFIELD,9825000,house,2010,5,2,2,SC_049,3185,19867,3277,58,0,hospital_150,3237,S_199,2785
1500,74224,-37.88251114,145.0295563,115a Bambra Road,CAULFIELD,7950000,house,2009,2,1,3,SC_023,1364,19943,1271,23,0,hospital_080,1242,S_166,308
1501,74235,-37.883981,145.035878,13 Daniell Crescent,CAULFIELD,15600000,house,2015,3,2,2,SC_023,1062,19942,848,32,0,hospital_080,1785,S_166,815
1502,74263,-37.887060999999996,145.02856699999998,175 Bambra Road,CAULFIELD,4500000,house,2011,4,2,1,SC_023,1744,19942,1236,32,0,hospital_081,1188,S_166,382
1503,74264,-37.884131,145.024759,17A Snowdon Avenue,CAULFIELD,10240000,house,2012,3,1,1,SC_023,1819,19942,1656,32,0,hospital_080,808,S_166,162
1504,74329,-37.882549,145.030991,31 Maxwell Grove,CAULFIELD,34170000,house,2015,4,2,2,SC_023,1260,19943,1161,23,0,hospital_080,1367,S_166,418
1505,74417,-37.895225,145.066103,1 Burns Avenue,MURRUMBEENA,17550000,house,2014,3,2,2,SC_041,1337,19919,571,30,0,hospital_159,3000,S_015,1196
1506,74445,-37.899275,145.047658,1/23 Kingsley Parade,CARNEGIE,10245000,house,2011,3,1,1,SC_041,1884,19941,831,36,0,hospital_126,2488,S_015,1502
1507,74446,-37.894338,145.071977,1/23 Rosella Street,MURRUMBEENA,12610000,house,2016,3,1,1,SC_087,1071,19918,501,32,0,hospital_166,3036,S_167,1071
1508,74798,-37.887034,145.051967,21 Edgewood Street,CARNEGIE,14900000,house,2016,3,2,1,SC_041,641,19920,587,28,0,hospital_108,2350,S_015,397
1509,74862,-37.8884,145.06398000000002,23B Oakdene Crescent,CARNEGIE,18880000,house,2015,4,2,1,SC_041,619,19919,359,30,0,hospital_108,2387,S_015,670
1510,74916,-37.89191818,145.0630798,27 Margaret Street,CARNEGIE,6597000,house,2009,3,2,1,SC_041,887,19919,423,30,0,hospital_108,2770,S_015,752
1511,74935,-37.885123,145.054032,28 Rosstown Road,CARNEGIE,9814000,house,2013,3,1,2,SC_041,409,19920,418,28,0,hospital_108,2092,S_015,353
1512,74945,-37.88479996,145.0505676,29 Munster Avenue,CARNEGIE,16830000,house,2009,3,2,2,SC_041,711,19920,722,28,0,hospital_108,2165,S_015,605
1513,74957,-37.890399,145.061816,3 Ames Avenue,CARNEGIE,14400000,house,2016,4,3,2,SC_041,687,19919,489,30,0,hospital_108,2595,S_015,563
1514,75009,-37.887859,145.049454,30 Yendon Road,CARNEGIE,11180000,house,2010,3,2,1,SC_041,880,19942,668,32,0,hospital_108,2516,S_015,611
1515,75065,-37.88503265,145.0508881,34 Munster Avenue,CARNEGIE,5650000,house,2007,4,3,2,SC_041,684,19920,689,28,0,hospital_108,2177,S_015,568
1516,75092,-37.902739,145.065207,37 Victory Street,MURRUMBEENA,6184000,house,2013,4,1,3,SC_041,2083,19918,1399,32,0,hospital_159,2168,S_015,1846
1517,75115,-37.90429306,145.0697784,39 WALLACE AVE,MURRUMBEENA,13875000,house,2009,5,3,2,SC_087,2049,19918,1255,32,0,hospital_159,2005,S_167,2049
1518,75124,-37.883292,145.049226,4 McPherson Avenue,CARNEGIE,16660000,house,2014,3,2,2,SC_041,845,19943,876,23,0,hospital_108,2069,S_048,791
1519,75145,-37.901546999999994,145.055056,4/352 Koonang Road,CARNEGIE,6398000,house,2014,1,1,1,SC_041,1896,19941,1369,36,0,hospital_159,2522,S_015,1548
1520,75168,-37.896612,145.041473,41 Royal Avenue,GLEN HUNTLY,8145000,house,2014,4,2,1,SC_041,2006,19941,753,36,0,hospital_126,1991,S_015,1646
1521,75206,-37.894048299999994,145.05990590000002,47 Gnarwyn Road,CARNEGIE,5877000,house,2011,3,2,1,SC_041,1041,19919,784,30,0,hospital_108,3000,S_015,772
1522,75244,-37.893456,145.052493,5 Reserve Avenue,CARNEGIE,15980000,house,2010,2,1,2,SC_041,1110,19920,965,28,0,hospital_126,3015,S_015,729
1523,75312,-37.89802,145.074897,57 Kangaroo Road,MURRUMBEENA,3375000,house,2015,2,1,2,SC_087,1220,19918,424,32,0,hospital_166,2733,S_167,1220
1524,75315,-37.892169,145.060954,57 Tranmere Avenue,CARNEGIE,10620000,house,2010,4,1,2,SC_041,850,19919,605,30,0,hospital_108,2790,S_015,639
1525,75324,-37.899476,145.074751,6 Doris Street,MURRUMBEENA,18760000,house,2015,3,1,1,SC_087,1370,19918,571,32,0,hospital_159,2617,S_167,1370
1526,75365,-37.898533,145.061669,61 Woornack Road,CARNEGIE,12070000,house,2012,3,1,2,SC_041,1557,19919,1055,30,0,hospital_159,2671,S_015,1293
1527,75517,-37.903555,145.055609,9 Libna Street,CARNEGIE,8100000,house,2016,2,1,2,SC_041,2110,19941,1405,36,0,hospital_159,2299,S_015,1768
1528,75535,-37.899752,145.056626,94 Oakleigh Road,CARNEGIE,9845000,house,2010,2,1,2,SC_041,1679,19919,1422,30,0,hospital_159,2655,S_015,1344
1529,75546,-37.900225,145.096985,1 Holland Court,OAKLEIGH,11310000,house,2014,3,1,2,SC_087,1886,19917,762,34,0,hospital_166,797,S_026,1829
1530,75548,-37.893275,145.084757,1 Paddington Road,HUGHESDALE,8750000,house,2012,4,2,2,SC_087,608,19918,651,32,0,hospital_166,1979,S_167,608
1531,75584,-37.891651,145.101846,1/5 Rua Court,OAKLEIGH,7865000,house,2012,2,1,2,SC_087,1815,19917,1535,34,0,hospital_166,921,S_026,1611
1532,75587,-37.897006,145.083196,1/58 Willesden Road,HUGHESDALE,12670000,house,2015,4,2,2,SC_087,966,19918,543,32,0,hospital_166,2016,S_167,966
1533,75629,-37.90335464,145.0766907,11 Fintonia Street,HUGHESDALE,8960000,house,2008,3,1,1,SC_087,1718,19918,947,32,0,hospital_159,2262,S_167,1717
1534,75717,-37.903618,145.085811,133 Warrigal Road,HUGHESDALE,8281000,house,2013,3,2,2,SC_087,1732,19917,423,34,0,hospital_166,1836,S_167,1732
1535,75858,-37.901351,145.075848,192 Poath Road,HUGHESDALE,8580000,house,2013,3,2,2,SC_087,1525,19918,737,32,0,hospital_159,2445,S_167,1525
1536,75920,-37.903089,145.104719,209 Huntingdale Rd,OAKLEIGH,6817000,house,2009,3,1,2,SC_087,2607,19916,906,36,0,hospital_166,440,S_026,2518
1537,76077,-37.899819,145.080989,31 Dalston Road,HUGHESDALE,7733000,house,2013,3,1,1,SC_087,1270,19918,624,32,0,hospital_166,2196,S_167,1270
1538,76082,-37.907277,145.079068,31 Simmonds Street,HUGHESDALE,3720000,house,2011,2,1,2,SC_087,2111,19917,1118,34,0,hospital_159,1970,S_010,1700
1539,76532,-37.920576000000004,145.109572,11 Monash Place,CLAYTON,6210000,house,2011,4,2,2,SC_087,4342,19915,1066,39,0,hospital_083,951,S_169,994
1540,76544,-37.907742999999996,145.1254,12 Koonawarra Street,CLAYTON,8360000,house,2010,3,1,1,SC_087,4409,19915,1933,39,0,hospital_065,1226,S_169,2111
1541,76568,-37.928908,145.128732,139 Moriah Street,CLAYTON,19040000,house,2015,4,1,2,SC_073,5622,19915,860,39,0,hospital_076,1070,S_170,934
1542,76597,-37.918147,145.123166,15 Murray Street,CLAYTON,2664000,house,2011,5,2,2,SC_087,4928,19915,763,39,0,hospital_065,131,S_169,955
1543,76600,-37.91846085,145.1430817,15 Renver Road,CLAYTON,6330000,house,2009,1,1,0,SC_073,4002,19915,2098,39,0,hospital_065,1878,S_148,2236
1544,76729,-37.919332,145.142913,27A Renver Road,CLAYTON,5511000,house,2010,3,1,1,SC_073,4050,19915,2053,39,0,hospital_065,1866,S_169,2256
1545,76765,-37.918441,145.138142,30 Dennis Street,CLAYTON,22270000,house,2016,3,1,2,SC_073,4412,19915,1695,39,0,hospital_065,1444,S_169,1907
1546,76775,-37.916972,145.138429,31 Morton Street,CLAYTON,11368000,house,2014,3,1,1,SC_073,4341,19915,1791,39,0,hospital_065,1477,S_169,2006
1547,76936,-37.927768,145.122818,6 Pullyn Street,CLAYTON,7700000,house,2012,1,1,0,SC_003,5664,19915,398,39,0,hospital_076,696,S_170,411
1548,76990,-37.92405,145.12966,77 Moriah Street,CLAYTON,6160000,house,2012,4,1,1,SC_073,5325,19915,804,39,0,hospital_076,837,S_169,992
1549,77011,-37.925819399999995,145.1096344,82 View St,CLAYTON,7680000,house,2008,3,1,1,SC_087,4837,19915,965,39,0,hospital_076,1061,S_169,789
1550,77014,-37.918405,145.140145,842 Blackburn Road,CLAYTON,3025000,house,2013,4,2,3,SC_073,4244,19915,1858,39,0,hospital_065,1620,S_169,2068
1551,77022,-37.916472,145.124086,9 Prince Street,CLAYTON,9960000,house,2014,5,2,1,SC_087,4867,19915,966,39,0,hospital_065,297,S_169,1158
1552,77056,-37.943284,145.101406,10 Benjamin Court,CLARINDA,4464000,house,2016,5,2,2,SC_003,3284,19915,2666,39,0,hospital_076,2927,S_170,2241
1553,77100,-37.943397,145.114787,13 Murphy Street,CLARINDA,9450000,house,2015,3,1,2,SC_003,3825,19915,2143,39,0,hospital_076,2460,S_170,1729
1554,77138,-37.94251633,145.10050959999998,18 Rosella Avenue,CLARINDA,7429000,house,2009,3,2,2,SC_003,3340,19915,2652,39,0,hospital_076,2905,S_170,2231
1555,77146,-37.94678879,145.10446169999997,2 Glenda Close,CLARINDA,7770000,house,2008,4,2,2,SC_003,3028,19915,2837,39,0,hospital_076,3124,S_170,2404
1556,77213,-37.939381,145.10314,34 Merrigum Crescent,CLARINDA,6120000,house,2014,4,2,2,SC_003,3744,19915,2238,39,0,hospital_076,2487,S_170,1821
1557,77255,-37.938588,145.10682,5 Newcombe Court,CLARINDA,8220000,house,2015,3,1,2,SC_003,3944,19915,1961,39,0,hospital_076,2228,S_170,1535
1558,77302,-37.937747200000004,145.1030968,8 Tomintoul Court,CLARINDA,6650000,house,2011,3,1,1,SC_003,3915,19915,2112,39,0,hospital_076,2349,S_170,1704
1559,77327,-37.926334,145.159064,1 Green Avenue,MULGRAVE,9632000,house,2016,4,1,1,SC_073,3251,19914,2233,42,0,hospital_065,3399,S_148,2407
1560,77339,-37.922384,145.186437,1 Sir Kenneth Luke Boulevard,MULGRAVE,7330000,house,2014,4,3,2,SC_073,1795,19913,4184,44,0,hospital_161,2957,S_047,1455
1561,77340,-37.923072,145.163691,1 Stradbroke Crescent,MULGRAVE,6360000,house,2010,3,2,2,SC_073,2706,19914,2777,42,0,hospital_065,3725,S_148,2039
1562,77411,-37.926289000000004,145.185944,11 Lords Avenue,MULGRAVE,6132000,house,2010,4,3,2,SC_073,2229,19913,3849,44,0,hospital_161,2752,S_067,1105
1563,77626,-37.921236,145.16726,2 Danube Place,MULGRAVE,8050000,house,2015,4,2,2,SC_073,2340,19914,3150,42,0,hospital_065,4014,S_148,1890
1564,77699,-37.928175,145.199343,20 Miners Court,MULGRAVE,10540000,house,2014,4,3,2,SC_073,2708,19891,4497,46,0,hospital_161,1676,S_067,1292
1565,77704,-37.922995,145.189543,20 Rathdowne Way,MULGRAVE,9500000,house,2016,4,2,2,SC_073,1889,19913,4330,44,0,hospital_161,2702,S_067,1451
1566,77774,-37.928667,145.16343,25 Carson Street,MULGRAVE,8000000,house,2016,4,3,2,SC_073,3183,19914,2421,42,0,hospital_065,3840,S_067,2347
1567,77907,-37.93608475,145.1968842,30 Jolimont Avenue,MULGRAVE,4895000,house,2009,4,2,2,SC_073,3456,19891,3756,46,0,hospital_161,1453,S_067,737
1568,77955,-37.931205,145.17963500000002,34 Huxley Avenue,MULGRAVE,5995000,house,2014,3,2,1,SC_073,2832,19913,3072,44,0,hospital_161,3053,S_067,943
1569,78079,-37.932520000000004,145.190156,43 Excelsior Circuit,MULGRAVE,8040000,house,2016,3,2,1,SC_073,2946,19891,3589,46,0,hospital_161,2127,S_067,415
1570,78080,-37.925583,145.15321,43 Highfield Ave,MULGRAVE,5115000,house,2011,3,1,1,SC_073,3591,19914,1913,42,0,hospital_065,2881,S_148,2431
1571,78145,-37.91342,145.163391,5 Lawson Court,MULGRAVE,8470000,house,2012,4,2,2,SC_073,2136,19914,3527,42,0,hospital_101,3558,S_148,968
1572,78174,-37.925716,145.17354,52 Albany Drive,MULGRAVE,12155000,house,2016,3,1,2,SC_073,2424,19913,3182,44,0,hospital_161,3759,S_067,1742
1573,78213,-37.932516,145.205833,6 Aboyne Close,MULGRAVE,7140000,house,2011,3,2,2,SC_073,3404,19890,4623,49,0,hospital_161,931,S_067,1572
1574,78307,-37.926553000000006,145.19080300000002,69 Stadium Circuit,MULGRAVE,10960000,house,2011,4,3,2,SC_073,2299,19891,4141,46,0,hospital_161,2374,S_067,1072
1575,78378,-37.930052,145.183005,8 Fulwood Place,MULGRAVE,7995000,house,2013,4,2,2,SC_073,2661,19913,3380,44,0,hospital_161,2810,S_067,819
1576,78461,-37.91711,145.1642,93 Monash Drive,MULGRAVE,12165000,house,2015,4,2,2,SC_073,2260,19914,3260,42,0,hospital_065,3735,S_148,1385
1577,78505,-37.955182,145.145908,1/72 Victoria Court,SPRINGVALE,6890000,house,2011,4,2,2,SC_057,4823,19913,915,44,0,hospital_124,3341,S_075,535
1578,78675,-37.960941999999996,145.160108,16 Pascoe Avenue,SPRINGVALE,10370000,house,2016,3,1,2,SC_057,3724,19891,549,46,0,hospital_124,1952,S_075,1116
1579,78710,-37.940325,145.152526,17 Whitworth Avenue,SPRINGVALE,6930000,house,2013,2,1,0,SC_073,4795,19913,1026,44,0,hospital_076,3484,S_075,1467
1580,78772,-37.955835,145.150024,2 Luxford Court,SPRINGVALE,8008000,house,2014,3,1,2,SC_057,4588,19913,766,44,0,hospital_124,3001,S_075,297
1581,78798,-37.954868,145.14488799999998,2/66 Albert Avenue,SPRINGVALE,2664000,house,2014,2,1,1,SC_057,4898,19913,960,44,0,hospital_124,3435,S_075,610
1582,78856,-37.94715,145.158875,24  Flynn St,SPRINGVALE,7380000,house,2013,3,1,1,SC_073,5135,19913,544,44,0,hospital_124,3184,S_075,950
1583,78859,-37.968721,145.15586,24 Ludwig Street,SPRINGVALE SOUTH,14576000,house,2007,3,1,1,SC_057,3081,19891,1491,46,0,hospital_124,1953,S_075,1737
1584,79010,-37.936254999999996,145.17335500000002,36 Lee Avenue,SPRINGVALE,5616000,house,2012,5,2,2,SC_073,3517,19913,2287,44,0,hospital_161,3501,S_067,1329
1585,79053,-37.937739,145.153993,4 Loller Street,SPRINGVALE,3080000,house,2013,3,1,1,SC_073,4489,19913,1311,44,0,hospital_076,3431,S_075,1765
1586,79071,-37.93439484,145.1505432,40 Fairview St,SPRINGVALE,3640000,house,2009,3,1,2,SC_073,4413,19914,1125,42,0,hospital_076,2983,S_075,2127
1587,79125,-37.936828999999996,145.14795800000002,46 Glendale Road,SPRINGVALE,5940000,house,2016,3,1,1,SC_073,4765,19914,822,42,0,hospital_076,2931,S_075,1881
1588,79131,-37.9617352,145.1551769,47 GOODWOOD DRIVE,SPRINGVALE,18000000,house,2014,4,2,0,SC_057,3800,19891,889,46,0,hospital_124,2267,S_075,971
1589,79158,-37.960322,145.157941,5 Keets Court,SPRINGVALE,6650000,house,2014,2,1,1,SC_057,3852,19891,604,46,0,hospital_124,2146,S_075,943
1590,79301,-37.95412064,145.1431885,67 Regent Ave,SPRINGVALE,3730000,house,2008,2,1,2,SC_057,5046,19913,1037,44,0,hospital_124,3606,S_075,742
1591,79314,-37.940925,145.156149,7 FURNEW ST,SPRINGVALE,14250000,house,2016,3,1,2,SC_073,4662,19913,984,44,0,hospital_076,3782,S_075,1453
1592,79330,-37.949733,145.161912,7/25 Davis Way,SPRINGVALE,19720000,house,2013,4,3,2,SC_057,4890,19913,743,44,0,hospital_124,2801,S_075,996
1593,79394,-37.941054,145.163323,80 Kemp Street,SPRINGVALE,7150000,house,2010,4,2,2,SC_073,4353,19913,1279,44,0,hospital_124,3624,S_075,1724
1594,79409,-37.934514,145.165902,84 Police Road,SPRINGVALE,5348000,house,2011,3,1,2,SC_073,3604,19913,1995,44,0,hospital_161,4171,S_067,1990
1595,79462,-37.98554611,145.1634674,1 Cromwell Court,KEYSBOROUGH,3950000,house,2008,3,1,1,SC_057,1178,19890,2356,49,0,hospital_096,1117,S_079,1151
1596,79533,-37.984327,145.159716,105 Darren Road,KEYSBOROUGH,8400000,house,2010,4,3,2,SC_057,1517,19890,2430,49,0,hospital_096,1433,S_079,1482
1597,79624,-37.994778,145.170987,13 Domain Drive,KEYSBOROUGH,3480000,house,2014,3,2,2,SC_057,307,19889,2580,51,0,hospital_096,128,S_079,230
1598,79628,-37.991876,145.164454,13 Garden Court,KEYSBOROUGH,3744000,house,2012,3,1,2,SC_057,785,19889,2823,51,0,hospital_096,607,S_079,715
1599,79948,-37.990406,145.167128,23 Parkland Court,KEYSBOROUGH,8764000,house,2016,3,1,2,SC_057,602,19889,2538,51,0,hospital_096,495,S_079,554
1600,80008,-37.99478531,145.1802063,263 Cheltenham Road,KEYSBOROUGH,4896000,house,2009,3,1,2,SC_057,645,19889,2094,51,0,hospital_096,817,S_079,706
1601,80022,-37.98946,145.185953,27 Parkmore Road,KEYSBOROUGH,4332000,house,2012,3,1,2,SC_057,1165,19889,1342,51,0,hospital_096,1391,S_079,1250
1602,80053,-37.994424,145.17785,291 Cheltenham Road,KEYSBOROUGH,5352000,house,2015,3,1,1,SC_057,439,19889,2167,51,0,hospital_096,607,S_079,496
1603,80108,-37.98439789,145.1654968,30 Kirribilli Avenue,KEYSBOROUGH,3150000,house,2009,3,1,2,SC_057,1154,19890,2158,49,0,hospital_096,1136,S_079,1143
1604,80115,-37.994485,145.158888,31 Callistemon Ave,KEYSBOROUGH,5264000,house,2012,3,1,3,SC_057,1282,19889,3391,51,0,hospital_096,1067,S_079,1201
1605,80227,-37.982824,145.16660900000002,4 Koala Court,KEYSBOROUGH,4880000,house,2016,3,2,1,SC_057,1250,19890,1958,49,0,hospital_096,1263,S_079,1251
1606,80240,-38.000069,145.14728,4 Scotch Avenue,KEYSBOROUGH,11200000,house,2015,3,3,2,SC_057,2427,19890,4487,49,0,hospital_096,2201,S_079,2342
1607,80291,-37.985989000000004,145.167022,46 Kirribilli Avenue,KEYSBOROUGH,6800000,house,2013,3,1,2,SC_057,932,19890,2262,49,0,hospital_096,920,S_079,921
1608,80300,-38.00072479,145.1483002,48 Princeton Drive,KEYSBOROUGH,9390000,house,2008,4,2,3,SC_057,2370,19890,4496,49,0,hospital_096,2143,S_079,2284
1609,80343,-37.999721,145.143652,5 Princeton Drive,KEYSBOROUGH,5920000,house,2014,4,2,2,SC_057,2718,19890,4648,49,0,hospital_096,2494,S_079,2633
1610,80377,-37.990057,145.156166,59 Liverpool Drive,KEYSBOROUGH,8288000,house,2016,3,2,2,SC_057,1535,19890,3127,49,0,hospital_096,1361,S_079,1468
1611,80409,-37.991301,145.164002,6 Sherie Court,KEYSBOROUGH,3360000,house,2011,3,1,2,SC_057,834,19889,2824,51,0,hospital_096,667,S_079,768
